Date,Open,High,Low,Close,Volume,Market Cap
03-11-2021,2.734483106867046,3.0815514354553133,2.2340636294548113,2.6096522841250147,3803843.88,0
02-11-2021,2.1858754817223134,3.0313799011974796,2.165591925769089,2.7292409780453366,3577152.15,0
01-11-2021,2.1156268601292645,2.321723427664026,2.0086257215000622,2.185305858147669,2564655.35,0
31-10-2021,2.1690016371829435,2.3658150903336117,1.910970458892963,2.1150469154790823,2458874.43,0
30-10-2021,2.24613421994357,2.3851718611588906,1.9746031853676407,2.1685084675610966,3283771.26,0
29-10-2021,1.8554168659078314,2.4813647789375914,1.8263834301990136,2.2466253380083057,8071840.08,0
28-10-2021,0,2.878301332857066,0,1.8556092030213462,8132946.6,0
